# log(lambda) = a*log(R)^3 + b*log(R)^2 + c*log(R) + d. This is the V2 table including the additional columns Mhe_TAMS and R_TAMS
#M/Msun   Z/Zsun   Mhe_TAMS/Msun   R_TAMS/Rsun   R12/Rsun   R23/Rsun   Rmax/Rsun	a1 b1 c1 d1 a2 b2 c2 d2 a3 b3 c3 d3
32.5	1.0	12.20	70.1027	1.33e+03	1.79e+03	2.11e+03	0.1603172	-1.1424563	1.8310034	-1.3526046	35.3538024	-336.1523151	1065.6603628	-1128.2289633	139.9228442	-1391.2978831	4610.8765843	-5094.8696008	
32.5	0.4	12.60	35.9181	1.39e+03	1.63e+03	1.77e+03	0.1329085	-1.0164364	1.6864806	-1.2189514	-223.0704243	2121.0904888	-6723.1628479	7101.8825836	-18405.1781717	178545.1900830	-577337.5890350	622276.9067364	
32.5	0.2	12.73	31.0013	1.39e+03	1.43e+03	1.86e+03	0.1871199	-1.4919512	2.9396595	-2.2145665	-1.8231023	20.8578936	-78.1567735	94.3046646	-1130.1282379	10832.1648574	-34597.0052726	36819.5513725	
32.5	0.1	12.85	26.147	1.33e+03	1.39e+03	1.67e+03	0.1709643	-1.2645357	2.1811981	-1.4755044	-671.5357797	6460.5654972	-20703.8092597	22099.8097096	9320.2611506	-89271.0039321	285013.9072898	-303316.5838574	
32.5	0.04	12.87	23.0322	1.22e+03	1.3e+03	1.34e+03	0.1725992	-1.1804531	1.8504905	-1.1562853	11859.4646074	-110032.6128255	340297.9753299	-350817.1327373	-905.7837417	-987.3379952	32650.7878101	-64750.0306553	
32.5	0.01	12.87	19.9756	1.18e+03	1.23e+03	1.23e+03	-0.0068088	-0.0307842	-0.3669643	0.1718724	2027.4176846	-18644.6914785	57155.1324894	-58405.4955550	1729.5493842	-5.8576988	-49519.2082762	102040.9658926	
35	1.0	13.42	95.9646	1.39e+03	1.81e+03	2.3e+03	0.2405042	-1.7863283	3.5249584	-2.8384542	48.1316555	-461.1923356	1472.9291811	-1569.8544416	120.5771377	-1204.7130816	4011.6963737	-4454.3415938	
35	0.4	13.91	41.6069	1.48e+03	1.74e+03	1.74e+03	0.1208946	-0.9359770	1.5164209	-1.1224812	-230.6377089	2210.1386500	-7059.8531008	7515.3929930	-9859.2907125	37350.7213851	68335.8839488	-278166.7349437	
35	0.2	14.08	33.8284	1.48e+03	1.48e+03	1.98e+03	0.1191024	-1.0365743	1.9769646	-1.5767092	24.9160746	-105.6949557	-85.0121696	535.9576250	-620.3426513	5982.0670655	-19219.6593743	20572.1422670	
35	0.1	14.24	28.3067	1.43e+03	1.52e+03	1.8e+03	0.2000433	-1.5119625	2.8180223	-1.9931680	4495.1401756	-42567.0025819	134364.9519240	-141379.9249316	13926.9466202	-134681.8528212	434145.1858745	-466481.5867930	
35	0.04	14.16	23.3549	1.3e+03	1.38e+03	1.38e+03	0.1925509	-1.3321031	2.2202126	-1.4345624	12393.5027130	-115975.5022236	361759.6434345	-376146.8318482	0.0000000	0.0000000	0.0000000	0.0000000	
35	0.01	14.19	20.5951	1.25e+03	1.32e+03	1.32e+03	0.0062517	-0.1248582	-0.1562737	0.0296343	10.2095912	-83.4051452	224.5407300	-200.1168667	-871.0365113	999.7789164	19177.1690562	-43111.8669668	
37.5	1.0	14.64	142.119	1.51e+03	1.85e+03	2.39e+03	0.2094198	-1.5433663	2.8944114	-2.3691868	49.2758526	-475.0136033	1526.3284923	-1636.7966418	-14.7696173	144.1211484	-468.3093512	504.7191824	
37.5	0.4	15.20	48.4216	1.56e+03	1.87e+03	1.87e+03	0.0582909	-0.4716423	0.3950716	-0.2618695	-461.4624312	4468.9795264	-14425.7533749	15519.3689557	0.0000000	0.0000000	0.0000000	0.0000000	
37.5	0.2	15.45	37.0844	1.55e+03	2.06e+03	2.06e+03	0.0721751	-0.7233354	1.3210591	-1.1524087	31.5107332	-342.1632448	1231.4316887	-1471.2805504	0.0000000	0.0000000	0.0000000	0.0000000	
37.5	0.1	15.62	30.1038	1.51e+03	1.58e+03	1.88e+03	0.2045304	-1.5534179	2.9479418	-2.1232660	1564.0657108	-14795.2128539	46649.7232612	-49029.1997767	12256.1911561	-119300.4197308	387081.9555446	-418638.4146096	
37.5	0.04	15.52	23.9698	1.4e+03	1.46e+03	1.46e+03	0.1652095	-1.1788803	1.9345560	-1.2574610	425.2232636	-3883.7004037	11815.5328658	-11975.2311531	9356.0706364	-43245.9813432	-7375.2274903	159916.1549071	
37.5	0.01	15.40	21.0456	1.34e+03	1.42e+03	1.42e+03	0.0100290	-0.1319447	-0.2095666	0.1169446	3634.6370255	-34151.6718393	106966.9397375	-111681.0619090	7.0543545	107.1241660	-883.7018931	1498.8354235	
40	1.0	15.85	277.384	1.66e+03	1.76e+03	2.48e+03	0.7824659	-5.5220460	11.3537336	-7.5698158	-555.2911520	5374.2597546	-17337.4437759	18641.0313984	-49.1834500	485.6974607	-1597.9866602	1749.5126534	
40	0.4	16.53	57.8639	1.61e+03	2.04e+03	2.04e+03	0.0664818	-0.5047921	0.4052332	-0.2292884	-362.2077756	3550.4480061	-11599.3652826	12628.3302116	0.0000000	0.0000000	0.0000000	0.0000000	
40	0.2	16.84	40.8864	1.62e+03	2.12e+03	2.12e+03	0.0122216	-0.2665207	0.2280198	-0.3421244	317.5148596	-3151.7092111	10431.1223603	-11512.5214325	0.0000000	0.0000000	0.0000000	0.0000000	
40	0.1	17.00	31.9803	1.58e+03	1.61e+03	1.99e+03	0.1978535	-1.5471133	3.0123135	-2.2157278	49.8369604	-240.2945020	7.0772609	802.9816518	-537.0043741	5006.9986815	-15514.4246709	15968.7904716	
40	0.04	17.04	26.8549	1.51e+03	1.51e+03	1.54e+03	0.1441624	-1.0757215	1.7858350	-1.2080632	451.8698489	-2128.9949501	-154.8307279	7488.9188104	43.2028867	-27.7709753	-1114.1205669	2432.7665887	
40	0.01	16.77	20.6127	1.42e+03	1.51e+03	1.51e+03	0.0171123	-0.1769360	-0.1420268	0.1003257	9177.5158769	-86988.0117708	274835.6771547	-289446.6523569	0.0000000	0.0000000	0.0000000	0.0000000	
42.5	1.0	17.03	890.913	1.83e+03	2.08e+03	2.39e+03	0.1203908	-0.8837570	1.8191596	-3.0022149	-66.8121521	662.6212833	-2189.6506700	2408.6789216	-130.3004459	1299.2519006	-4317.7949077	4780.2345642	
42.5	0.4	17.91	71.1729	1.66e+03	2.21e+03	2.21e+03	0.1356573	-1.0189000	1.6596199	-1.2590913	-138.5216723	1375.6922990	-4552.6314701	5018.5461394	0.0000000	0.0000000	0.0000000	0.0000000	
42.5	0.2	18.27	45.7258	1.7e+03	1.83e+03	2.17e+03	0.0391878	-0.3643617	0.2350248	-0.2013524	-904.6391443	8793.3573301	-28491.9645152	30771.6849989	392.9802204	-3889.4726150	12835.4599418	-14124.8786815	
42.5	0.1	18.44	33.3701	1.66e+03	1.71e+03	2.07e+03	0.2064549	-1.6162080	3.1951607	-2.3771198	76.6920436	-415.2619568	291.2210683	805.4868987	9948.7772924	-97939.4271741	321385.8480607	-351542.5999233	
42.5	0.04	18.47	29.1477	1.59e+03	1.61e+03	1.62e+03	0.1452994	-1.0985235	1.8584181	-1.2738466	164.0625285	-708.6979340	-504.3181622	3493.0951836	-2243.7504415	-1151.8478850	76773.4285502	-160360.8012467	
42.5	0.01	18.06	20.2186	1.51e+03	1.59e+03	1.59e+03	0.0302965	-0.2686019	0.0528186	-0.0233365	10493.8574167	-100207.0530554	318964.2479841	-338429.5600160	0.0000000	0.0000000	0.0000000	0.0000000	
45	1.0	18.23	594.768	1.96e+03	2.38e+03	2.38e+03	0.3875683	-2.9699384	6.6489255	-5.8633632	-38.1386628	376.6545909	-1239.3525731	1356.3847029	0.0000000	0.0000000	0.0000000	0.0000000	
45	0.4	19.25	89.2945	1.69e+03	2.05e+03	2.39e+03	0.1425829	-1.0518487	1.6875434	-1.2526698	17.1143706	-167.4458534	545.9333350	-595.0957797	-954.8072385	9577.6787737	-32023.1411533	35686.4268022	
45	0.2	19.65	49.743	1.76e+03	1.92e+03	2.22e+03	0.0787230	-0.6124470	0.7067117	-0.4649930	-825.7435396	8069.4902775	-26286.5938856	28541.7439929	-2851.5098903	28365.9244448	-94053.6180725	103944.9224779	
45	0.1	19.97	34.9688	1.74e+03	2.15e+03	2.15e+03	0.1939046	-1.5563420	3.1262584	-2.3802086	6280.3043576	-62108.6787604	204744.0238462	-224987.7095834	0.0000000	0.0000000	0.0000000	0.0000000	
45	0.04	19.70	25.8662	1.67e+03	1.68e+03	1.69e+03	0.1414821	-1.0657054	1.7559600	-1.1638111	185.9456813	234.8423307	-7302.0926791	14867.9690169	-5955.4192235	23831.0863287	32335.0086896	-152383.7706770	
45	0.01	19.47	19.4832	1.62e+03	1.67e+03	1.68e+03	0.0514618	-0.4048260	0.3119805	-0.1740253	31.4881334	-160.1361988	57.0700545	423.7660146	1150.6819763	-3972.8991069	-10237.6097502	35739.2482823	
